filename,label
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_875.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_310.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_89.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_261.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_652.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_789.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_66.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_178.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_538.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_800.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_157.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_223.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_560.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_474.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_604.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_376.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_471.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_424.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_682.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_267.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_573.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_540.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_494.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_419.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_718.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_296.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_352.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_222.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_260.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_271.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_864.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_183.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_871.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_607.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_739.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_455.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_338.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_825.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_319.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_212.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_227.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_20.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_577.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_81.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_324.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_743.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_464.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_717.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_542.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_778.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_857.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_708.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_32.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_541.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_854.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_236.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_134.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_674.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_12.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_701.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_561.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_620.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_106.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_85.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_753.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_670.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_402.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_640.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_884.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_764.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_312.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_525.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_56.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_697.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_155.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_570.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_300.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_894.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_675.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_438.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_737.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_791.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_862.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_233.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_382.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_432.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_243.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_557.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_430.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_339.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_62.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_353.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_651.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_295.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_759.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_830.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_278.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_705.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_96.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_508.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_514.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_745.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_787.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_437.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_59.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_346.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_378.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_742.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_275.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_18.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_02.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_588.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_485.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_592.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_558.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_490.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_641.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_404.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_189.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_861.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_623.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_748.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_887.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_527.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_435.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_534.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_433.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_656.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_264.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_120.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_349.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_385.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_629.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_497.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_636.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_217.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_853.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_578.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_848.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_292.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_598.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_406.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_605.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_180.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_769.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_116.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_509.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_732.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_420.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_688.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_403.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_529.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_297.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_383.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_518.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_783.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_289.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_765.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_166.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_450.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_33.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_277.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_393.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_195.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_315.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_889.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_80.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_249.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_71.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_744.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_205.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_273.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_457.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_333.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_57.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_360.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_449.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_475.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_355.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_567.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_238.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_841.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_146.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_342.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_710.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_803.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_587.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_58.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_36.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_839.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_680.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_366.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_204.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_801.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_23.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_427.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_796.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_299.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_252.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_788.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_74.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_482.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_68.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_254.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_412.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_428.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_469.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_226.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_348.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_638.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_387.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_421.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_772.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_361.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_381.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_627.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_784.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_531.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_10.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_344.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_248.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_722.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_83.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_545.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_846.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_599.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_13.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_519.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_94.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_392.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_582.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_05.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_103.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_876.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_35.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_496.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_487.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_602.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_507.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_504.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_831.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_559.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_451.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_637.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_460.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_364.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_221.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_779.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_818.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_92.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_37.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_257.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_379.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_678.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_334.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_644.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_141.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_407.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_735.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_679.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_00.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_576.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_713.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_626.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_574.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_695.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_150.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_168.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_511.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_517.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_293.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_885.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_247.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_780.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_213.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_877.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_852.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_721.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_186.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_443.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_591.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_181.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_795.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_210.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_882.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_813.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_207.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_200.jpg,flowering
/kaggle/input/tomato-plant-dataset/Data/Flowering/flowering_658.jpg,flowering
